,Genes,S001,S002,S003,S004,S005,S060,S006,S007,S008,S009,S062,S010,S011,S021,S012,S013,S063,S014,S015,S023,S016,S017,S064,S018,S019,S026,S020,S022,S024,S025,S030,S053,S032,S033,S067,S034,S036,S068,S038,S039,S041,S069,S043,S091,S045,S070,S046,S047,S092,S048,S049,S071,S050,S093,S054,S055,S057,S094,S073,S074,S080,S081,S096,S075,S085,S086,S088,S089,S072,S082,S035,S078,S077,S095,S029,S037,S079,S061,S066,S031,S052,S076,S083,S087,S090,missing,mean_intensity
5833,PLCD1,7.97592628598731,7.89441589868695,,,,,,,,,,,7.82038453059269,,,7.28799163153428,7.67354401083426,,7.33244316637833,8.04620824803992,,7.03068744855637,8.59865427120449,,7.90660076513852,9.55868517161962,,,,,7.44351357789686,7.50146513631947,,,,,6.53988592466931,,,,7.70240398632053,8.6355371164196,9.83521571118504,,,,8.20693932260214,,7.57966477212467,,,8.83517411942875,,,7.77169786447483,,,,,,,,,,,7.7116229320074,6.65116237609745,7.60536506433484,8.0025980249041,,8.37660950113684,,9.47965511481358,,7.08950723132081,,,7.21639859842193,9.28737528791636,7.21430529195489,,7.91770146775551,6.8056813562997,,,0.611764705882353,7.6807878209664615
1212,PLEC,10.4771106397025,10.180848319876,10.4300853207335,10.6505274296664,7.86495135620643,10.0810975642355,6.43248199654511,9.51822904171092,5.58728550266471,7.61396267963856,10.6428362795886,9.30659868432435,10.9956001288999,10.5390412882955,11.7818379241228,9.20135896351328,10.2948429622467,9.98845281537889,11.2439213816267,10.4880629076653,8.45770972223782,10.6495654380439,10.4673460195234,9.85449841760943,11.1351306476264,10.2821357630082,10.6812521546614,10.3441200918786,10.2074875078829,10.7167164529087,9.30759465126038,8.95701689048899,8.84893255003566,9.02885294209951,8.26898299446303,10.0857416164662,11.0450874745529,10.5310191382542,10.8051093693265,9.14300678599915,10.8922949458299,10.8028847377241,10.1440018512512,6.5020397176702,10.7883481476505,10.798283636732,9.26392359526681,10.3831569491515,11.0434135409107,9.71686398334185,9.45077753638635,10.1012688087772,11.3508573953816,8.07696176975932,11.3680675321291,9.87199048858299,9.8669238974029,9.47767047435468,10.3667189212306,9.49776447963874,6.09040356619251,6.84694472691663,10.252018350667,9.50344714154622,9.99408846173524,11.3156932285205,10.2447139228577,10.6469021317916,11.3584307833432,10.0048427246034,10.5923281863349,8.85163783060825,10.5296366033197,6.32913668685794,10.9214619414071,8.35803334093067,8.69311279992575,10.7032273356321,10.4060268612821,11.6962936194571,11.008597521427,11.3249718261013,11.0704477224452,7.50206311380784,9.29534966683618,0.0,9.714423980449864
9573,PLEC,9.45801520709222,9.47111188420325,8.43038395773767,10.0950797667308,8.20819164869709,9.10948825243279,,9.03333473460113,,7.22366451629157,9.93413904463581,9.20293066614309,10.2954854259214,10.0634008957391,11.2609252307708,,8.48909619836716,9.28601548328379,10.6194408009311,9.65435822869989,8.44759677825611,9.79150726563718,9.76762671059226,8.94695024064227,9.50637135316846,8.82153097303773,9.90694452178151,9.16517384922908,9.58996484224196,9.84215739772732,8.45166878783396,,8.39190721847481,7.94202340438203,8.7877643449162,9.051088775446,10.567955247375,9.82280054315532,9.83850972627856,8.99750803612167,10.4156749220172,9.41943862529277,8.35558126033568,,10.4536973046099,9.79576155624631,8.13782815115938,9.45193135778639,10.1724172133632,8.572096090741,9.04199431212499,8.44208130206838,10.7290067036458,8.33368505304109,10.4815304171799,9.46484445189503,8.56531901110375,9.14749213974908,9.46967443711984,8.78253798797063,,,9.53185013543359,8.89786692207915,9.52367325886418,10.0702043861146,10.3423698814792,9.95156661361171,10.2805476983309,8.59758459520094,8.82279835015118,,8.36501177111577,,9.99445503884134,8.56633320050943,8.89072431043267,9.85366514436843,9.21680626115537,11.0745887406744,10.4087605568744,10.0815147944177,10.8164455284735,8.45933611030775,,0.11764705882352941,9.270637560701134
9412,PLEC,10.1009012348318,9.61350238991066,9.69894596573651,10.654555668461,,10.1785659301069,,8.83177144819939,,7.47968155030909,,9.02538412743514,10.4822060716634,10.656118234831,11.4714138145526,9.39243122953546,10.3665207751533,9.38566007907711,11.4819000583366,9.4529202247403,7.85792636164278,9.34367568349066,10.3037495538938,,11.142130608358,9.38029923987627,10.3886130467558,9.2908012997083,10.2801416113015,10.5451315520183,,8.43648722265488,8.55368170441127,8.98962631593235,8.2472357242931,10.0474966035939,11.0905493035248,10.5984105458295,10.7671540349364,8.93448806438264,10.6515359573773,9.50394541584297,9.43089476014964,,10.8531096714917,10.8273495279462,9.08655816162169,10.6088546206699,11.1760560961258,9.72324304483286,9.23869853304643,9.96883248758795,11.335407491772,7.90986298080613,11.4369166797703,9.97931709977749,10.1949657885268,9.49689891321775,10.8854788848008,9.55474685603142,,,10.6700333462722,9.30852443777747,9.81241278494096,11.6291072116534,10.517047094365,10.7674090143545,11.3465157645566,10.4179252533304,9.80424642194015,8.72811584162282,10.3644183061544,,10.7294101990848,7.88681323651825,8.31035042816876,10.7964147753293,9.91598142975221,11.5959223742851,11.1952274908786,11.4241021210797,11.2364659241771,,9.81300027570223,0.12941176470588237,9.87642140996706
3414,PLEC,8.17024819508548,8.00759328775474,8.96429678391578,9.18851974770129,,8.71846440952867,,8.46902662798488,,,9.41182744393542,,10.1800201951015,8.84732719450112,10.5833536322732,8.27217467764775,8.8842757691592,8.45768507329391,9.92777814073136,9.8864845191046,,9.21991570042023,8.89394396634773,8.47134539098097,9.90525927168892,8.57920314386633,9.39234763693615,7.90799740123185,8.85664247694474,8.495675252718,9.01964040778311,,6.95836501967985,7.94994740296295,6.79225379672185,8.63120377885738,9.12985236933152,9.24782515475703,9.64127618554846,8.47909462670008,9.18578796221042,11.186475973519,8.58879897620685,,9.65889318339364,10.1412963842727,8.12922419795757,9.91394114063048,10.2833894774632,8.88652310931217,8.66677762815633,8.45314545329387,10.007561723116,,9.89765603507702,8.89940388027861,8.79488421896671,,7.04803055038802,,,,8.55529504863387,8.70738927543284,8.61877018094883,10.8241264171108,9.19159334342585,9.40618407500444,10.1987279894989,8.29413123372227,8.92790297209538,7.81958809397529,9.23462600435905,,9.98213402251456,7.3035083769703,9.16870584739812,9.75450734274019,8.95495565564411,10.6124197675726,9.65085299600268,10.4501366781573,9.06698195918071,,8.14754889863287,0.17647058823529413,8.9060452301788
288,PLEC,9.95405387960839,8.93797956278122,7.11399781016885,8.75347507634856,,8.39176035984429,,,,,8.33914516097277,,9.03481854219929,8.72862793960037,10.5564732099959,,8.71082614139292,,8.97989338017286,9.08809097469355,,,9.66008866756823,,7.95687251785739,9.52715667639358,8.78788455647047,8.56571871427807,,7.9687438199796,8.49626704628265,,,7.46059152557381,,7.97478729220954,8.70030256352136,8.60133014277123,9.81092009441115,,8.79783401608947,9.4145687936808,9.49150247818493,,8.16955373643354,9.00879638396487,8.23177872377886,,8.88995400039268,,,9.09351209712919,9.2868185474075,,10.0143128978219,8.4239349236246,,8.89618875953378,8.82545542713401,,,,,8.86496657577164,7.66635634770118,8.8244785900791,9.18527071207011,9.36095987148017,9.18638881499178,,9.49166693142526,,9.90513876699331,,8.9270576922636,,,8.44780036241351,8.85472336350259,9.7278620789226,9.61545462995481,8.53047884473642,7.79592207583804,,,0.38823529411764707,8.705976931934604
9689,PLEC,,,7.52362511606891,,,7.33046853671862,,,,,7.47470001561592,,,7.2672935315124,8.08220366335255,6.41091464147319,7.79256567423503,,7.32538466432046,,,8.00012663206451,,,,7.3425750456008,,,7.31614406934305,7.39206115590806,,,,,,,7.51135717195915,,7.77783406824592,,7.93407586135604,7.79504733128703,7.88531243460587,,,,,,,,,7.40484657952523,7.72664481799581,,7.58995103745484,,,,,7.88207261962363,,,,,,,,,7.41693384290117,,8.09353602632143,,7.68246841359835,,7.6953728626076,,,,7.52878648437529,,7.37283481501285,,,,,0.6823529411764706,7.329910359080721
589,PLS3,12.3804639080823,11.745058552919,9.81267054538286,11.1965517896519,8.76423189154542,9.58944131280703,7.79036715793392,9.31198127934624,6.88211597379542,7.0040776323105,11.1014639530742,9.09145616271345,11.5537497411624,10.7762680296932,11.5788188150313,12.8200458155603,9.79766947432223,10.6289580068693,11.576244834987,11.8485727534744,8.90124197474589,10.7944637305965,12.7601474803807,10.5422384427674,11.2636296976328,12.8060730281524,11.6177317352499,9.87933972897613,10.0260613438811,11.1089564641403,9.67750498222231,10.7597958885915,9.58918307589291,8.38650761252636,9.04109882990457,10.0385496724523,10.7839699359804,10.7456773704311,10.3095380813914,8.91085802581035,11.4428997509376,12.6614650476018,12.8770823952177,6.7815152726252,10.35307447665,10.3568057357928,13.1029212383106,10.4464235896552,11.6384485825678,9.67108149276144,9.89501309399203,13.2299143255381,11.9165542900681,8.54579656495104,11.7028744537568,9.51779872955673,9.81938668420391,9.83282057302597,11.1687327069466,11.2044175920466,6.61872198031696,6.06428760543517,10.6499407734972,9.66851111411195,10.8840712170725,11.4331808740328,11.6115239340135,11.4283649665846,10.6153263762291,9.605346547136,12.2546224052793,8.70450301814005,12.4121423665856,7.5626948310434,11.810272554762,8.56941472249068,9.2518760440749,10.75918463149,13.8783358036915,11.1283515156796,12.6820810618119,10.5704570043169,11.8663857255845,8.53276504040938,9.96571297681294,0.0,10.32425437696741
6873,PLS3,,,,7.8522213245454,,7.46001464300084,,,,,8.85894647732414,,9.5113711416319,,,,,,,9.92545415764419,,7.67724155812875,10.0004915129401,,,,8.08515314496822,,,7.20734755273445,8.87110633889655,6.60127731428803,,,,,,,,,8.87620874234434,,,,,,,,,,,,8.17330806127319,,,,7.38138664189001,,8.09296701627847,,,,,,7.67375556937393,,10.3762952396652,,,,,,10.2582061639219,,8.63091413004161,,,,,8.51068722261158,,8.28664690175616,,,,0.7529411764705882,8.139270092351342
4754,PNKD,7.55146395409525,6.88401368996802,7.93442903622176,,,7.47607734837692,,,,7.02800785005241,,,7.22954822328644,,7.63087496168074,,8.06268251444708,,,,,,7.79274486790729,,8.20845017225808,8.25671424647087,7.45271065865402,7.25826471549439,,8.28179524567897,,6.91676118547109,,,,7.53276761149151,8.95198336959963,8.768609418609,8.18350822185156,,8.90229888387541,7.75888774139744,8.12333475252021,,7.29259108324517,7.45320103211272,7.50678622096961,7.01892888600231,8.45549379507174,,6.66825008300315,8.21299392761247,7.76347812999047,,8.02775279366155,,,8.42351783557546,7.987806767466,7.82906316117146,,,8.11923597679457,,7.37845224777906,7.08425785830887,7.88515627566201,7.33921754634801,8.0493436572567,7.32667840419484,8.36606634823059,7.28235272789469,8.37008723439938,,8.82561101723399,,,7.86841577238614,8.06560417968905,8.64283270106644,8.21168248073817,8.46423836674545,8.14558851461316,,8.1780639263508,0.38823529411764707,7.713526658775466
6955,PNKD,,7.15935507633574,7.69568137009308,8.37091397911317,,8.24097491352825,,7.56273430433023,,,,,,8.72153938581402,7.81850195780337,,,7.22388643875028,8.21082095330603,,,7.73383053394925,8.12014450827198,6.74673831084696,8.21170356079364,7.47774080693032,7.64061946473902,8.43664261354991,,8.41333608302664,7.66171708054095,,,,,7.50595094771579,8.58024322291268,8.79923915572722,8.37377353501359,,8.39947735489419,7.04762083061623,7.87336667992939,,7.83677218619414,8.12185832985137,,7.74480757583773,8.05727284479835,7.37445873204637,7.38272456851244,8.48952226005724,8.13291656374924,,8.20911468291546,,7.80834759079013,7.90487396169246,8.57926730824398,,,,8.39106282453279,,7.53763171101155,,,8.26033031526248,8.74697293295868,,,,8.58335340298633,,8.29415556612484,,,7.83393656617735,7.85693281166788,8.10165726635702,8.323210132831,8.60892742712688,8.48163148400516,,,0.4235294117647059,7.862236430520551
6956,POLDIP3,7.00073078295582,7.66543252850799,7.72385670610292,8.28902819120916,,7.38580750788945,,,,,8.06646924110232,7.72687356694091,7.94817509508728,7.98322600299898,7.49099797353788,7.93804610853565,7.34866456905338,,8.00189430192154,7.95244918410516,,7.82213626744837,7.42446348965918,,7.92903073176546,8.11709747059397,,,,7.35880406418889,8.07234725356859,,,,,,7.48429245549464,9.02957400326425,7.91498993008606,,8.04283356365998,8.3735428459163,7.54486458255248,,7.83726171649288,8.30461859792323,7.84635747798543,8.02596318803799,8.75235572302045,,7.57235198782617,7.73829861461324,7.88192171878417,,7.88200624402459,,,8.15406388337335,,7.50335988063581,,,,,7.91720057289357,8.02867448618653,7.92146653369663,7.43592660057426,7.82504150708596,,7.87179220659223,,7.9342440842325,,7.96435921404816,,,8.2534159981051,7.85469107013939,8.4452277897759,7.95989855198439,7.38357769825318,7.93427218817929,,7.68284641635235,0.38823529411764707,7.734623729492094
9537,POLDIP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
8166,POLR2M,7.36633267413844,6.78832032823701,,7.22087701308706,,,,6.24454321789616,,,7.24544408996292,5.95109199953805,8.37525393269167,,7.03640694585749,9.73844844624375,6.75449428464023,,6.09973071376563,8.13446495039984,,7.15693971476426,8.16042487047726,7.63622235250299,7.15379837116199,10.2587371512891,,6.63309954282925,6.5236103038366,6.66554678406178,,,,,,,6.37017869919854,8.08111090142102,7.55218765642373,,7.80154636977525,7.52228894605899,8.88776040327543,,6.24227807651558,7.57359957697267,9.96172505959914,7.23320980251588,7.8266798190492,,,8.9412790712606,6.41311267967997,,7.47799311963777,6.73732906857406,,7.18893767839471,,7.80006547110689,,,,,,7.29611350270725,8.08572437651734,7.27025179129342,8.18804693268339,,8.69103163300829,6.87945725492145,8.97630235793258,,,,,,9.91088463347248,7.71895421606559,7.31803648557931,7.9677499808579,7.25376704503772,,,0.4235294117647059,7.454698394173646
8055,POLR2M,,,,9.45645593478173,,,,,,,,,,9.26183303982344,9.48361250526143,9.24608323139736,9.07808838463388,,,,,,,,9.50306179407143,9.36516306064182,,,,,,,,,,,,9.74113105745404,,,9.12384430292962,,9.19277875956822,,,,9.18645154808457,,9.1750149610583,,,9.1662524937355,9.12365218621925,,9.22093691120985,,,8.94438026373929,,,,,9.14820404113465,,,9.1367258650738,8.0404912440823,,,,9.74679148582429,,8.66042519134374,,9.24474878534365,,,8.98261334089517,9.57219646375835,9.62534206947177,,,8.85794243095099,,,0.6941176470588235,8.888086629612863
1091,POSTN,12.5380241244706,12.3173418087855,12.6366182448934,10.1136510061251,9.40145265361471,7.49680060986777,8.4356055326334,9.06573946179021,8.30611636658643,5.77317161254693,11.4073318057757,6.17013336579153,10.4297238373006,11.2005543523856,11.686474175459,8.38217466459773,9.69417811087266,12.1075827770855,11.7760678837384,10.5838139410337,10.5167128167214,10.5457032598786,11.6957600097178,7.99367371020741,10.4722937590241,11.337339923598,11.3439885972524,7.78314057793136,10.3280309158839,12.6138011215235,9.50303067101158,9.17885957149771,11.001146518178,6.52070480739565,9.0979738969546,12.2009639213463,11.6082981112534,9.30367628483163,12.2956990365588,8.34030584772368,11.6548047772067,10.8908672707703,10.5036939116808,8.6627543187032,11.1654129640946,9.70137772768945,8.50986401353331,8.37005349194988,11.0139567015764,7.19223175945285,9.63801316746105,9.95362243046059,12.8153138284193,7.46802387693685,11.9189792466844,7.55134434049981,8.77519174587217,10.3496621187759,11.2155205066755,10.0624255419472,7.00412549144351,,9.97360679758348,10.5837926514424,10.4297626376214,13.0341326780116,11.0159179992353,10.9941941422833,9.69927324511149,9.24465718334009,12.7225248570772,9.88543589876795,10.3764272005322,7.69234409141494,10.9746866812711,8.94116610270015,10.2113861541414,7.84657510185236,12.7151056241275,12.5133295244205,12.8086836401197,9.90810147197781,11.399474020539,7.83142480241063,9.82782972256867,0.011764705882352941,9.979558774824831
7135,POSTN,12.2859597851891,12.17176827667,12.3646045088102,10.3387317043638,9.99432532545215,6.41711821589779,8.94540017918799,9.77933824817888,9.08274694457606,5.42343407426491,11.5070958517731,5.62720942454288,10.1518252011571,10.7864303910315,11.633671211879,7.63264751428536,8.77842133866967,12.1853298828443,11.5098047930968,10.8121942449973,10.6663309083196,10.6238690092948,11.2297278452927,7.281119689385,10.264496444953,11.0151683670159,11.1991058836903,6.07270695198967,10.5209803626517,12.0842733833712,9.97599776960975,8.47654791714824,10.9052035719438,,8.93728875089654,11.7912824236229,11.3813660888705,8.69224725508911,11.7272240189347,7.56592855272503,11.1925192936539,10.9175726401783,9.94356747482609,7.57882667745707,11.0557762874123,9.52009235524265,7.90865606437243,7.36975747854512,10.7791046547599,6.19246856348318,9.44536142533751,9.33292023343528,12.5522455329541,6.76469697800387,11.3469852045471,6.35936300114574,8.0589533301535,9.31488998492908,10.4057352351044,9.15673381398556,6.83119708659542,,8.6282487335745,10.6794055043603,10.0616715481926,13.3221864772798,10.9163715584145,11.0271899636619,9.23156444153782,7.80562301503608,12.143219053138,9.83903604200132,10.3107380050269,7.6709506885282,11.0272104339057,8.8349586548012,10.0393712172192,7.07771041549957,12.2750126253088,12.4529449033001,12.5221597955656,9.83230812837311,11.3078271026268,7.72043699588374,9.09216371561797,0.023529411764705882,9.687002191171585
7134,POSTN,12.3546950601326,12.352825712741,13.0812407678473,10.4061174929796,10.0624243788711,7.62764180450994,9.40638891861835,9.77809379390826,9.74874390650736,,11.8040913624724,5.8799886982831,10.5449329449752,11.3677868998528,11.9808271743869,8.55596506749413,9.86647748307516,12.3641877836919,11.923092852042,10.8358589068705,11.3880057639887,10.8246268308417,12.2027090483758,7.95461453277442,10.5256393293979,11.8649984784689,11.4615885062444,7.04882053190543,10.8391174419892,13.2506063548989,9.17292185942419,10.0773179072679,11.7318425272571,6.31651198217959,8.99524401322647,11.7781990146118,11.7509364541935,9.79847053718189,11.6798002341954,8.63225844861345,11.9030691824246,11.1320489999989,11.2140497444343,8.86683251639593,11.9296419252324,9.13268078396361,8.81084760250433,8.06289321647849,10.7121878224584,6.54894475766777,10.1171898112097,10.5084241451267,13.2752823134339,8.03157490735283,11.3201016343467,6.7887349885839,7.90280612147879,10.0951182430765,11.5158207435053,9.91366267529882,6.67049913159746,,9.65135120793169,10.3338017589553,10.5398602119501,12.9538707895398,11.0322111274114,11.2802236617431,10.0241770503082,8.53227546526756,13.073428275552,9.46727165905293,10.6323673476089,7.74651276443691,11.0880858354783,9.85636180999189,10.5445023072014,7.92009867402123,13.6212867154153,12.476410086804,12.6142254034543,9.5764469405674,11.5471428459375,8.1375571376558,9.57188045510821,0.023529411764705882,10.165867869238374
