Genes,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 60,Sample 6,Sample 7,Sample 8,Sample 9,Sample 62,Sample 10,Sample 11,Sample 21,Sample 12,Sample 13,Sample 63,Sample 14,Sample 15,Sample 23,Sample 16,Sample 17,Sample 64,Sample 18,Sample 19,Sample 26,Sample 20,Sample 22,Sample 24,Sample 25,Sample 30,Sample 53,Sample 32,Sample 33,Sample 34,Sample 36,Sample 38,Sample 39,Sample 41,Sample 69,Sample 43,Sample 91,Sample 45,Sample 70,Sample 47,Sample 92,Sample 48,Sample 49,Sample 93,Sample 54,Sample 55,Sample 94,Sample 73,Sample 74,Sample 80,Sample 81,Sample 96,Sample 75,Sample 85,Sample 86,Sample 88,Sample 89,Sample 72,Sample 82,Sample 78,Sample 77,Sample 95,Sample 29,Sample 37,Sample 79,Sample 61,Sample 66,Sample 76,Sample 83,Sample 87
EIF3J,6.94196706277924,8.13061443966256,10.059299843543,8.20046316128425,9.5956051229618,8.29055222415909,9.12148605057871,8.72311799072521,9.49558509523112,9.18074210671549,8.22498137305439,8.82643547721328,9.00034988147858,8.94150403076373,9.32222002313806,9.15088017798688,9.14236586959588,8.75845292728559,9.34604789888381,8.71718839678094,8.74287856314086,8.76602672351186,7.05324955721672,8.65907977478039,7.74572724049816,7.74944987499785,8.86307392902072,8.91076016367322,8.83550624931746,9.28292812867606,8.70813147970798,8.45213809967665,8.10573693906221,7.01712087215332,7.27115154900015,,7.6737846330356,7.02878501445099,,7.67436608905629,8.30926204312667,8.74668043621389,7.97016564444045,10.0515272680932,8.23620072267169,9.27339484441532,7.86225148780723,9.21023054908225,9.09242031660574,8.44983650499509,8.05391962678,9.52896427835321,,8.30844496818734,7.61864050210967,7.79898929923179,7.77572041190856,8.88459474736295,8.28999750064696,9.45525628728945,8.05573165297574,8.33104295640142,8.05560177574989,8.11438649877804,7.33357623788108,7.79816647528128,,,8.05575821192414,6.71980187190161,,6.75201408423104,7.27054940841549,6.54847165594734,7.0919824506255
PDGFRB,8.95893354718597,8.70275500463823,7.79989944391227,8.74503835275319,8.65298327605254,8.85162404288517,8.91674085705028,7.96281657794297,8.46510276876306,7.43801294447617,8.66017855746541,8.59261125793387,8.60359334611794,8.75984821853889,7.82121140602313,8.20627851587404,8.71279959712276,7.8755609684437,7.71235232934137,7.30227750071105,8.42542218987353,7.90321003217278,9.51536729701418,8.5260704756915,8.59034524479186,8.60499321857623,8.26631700640072,8.34137553721009,8.5407570980967,8.20014976963986,7.98622127337695,8.16547920676678,8.4910785428836,8.43613964139592,8.83441808698365,8.6512262479165,9.07745835691643,8.26679513467161,7.73143341895144,7.48706958998307,8.00840665361221,8.50699070387659,7.74660366585767,7.28495936926765,8.11362384553711,8.56109972375544,8.3624885432771,8.05788869398522,8.00844018525259,8.93068201525259,9.1771422073288,8.70870240187215,7.83801467615719,8.63711955433862,8.93831203894652,8.88263869803447,8.61754990380842,8.41808140731929,8.803663757986,8.3577796718844,9.05009119260641,8.11909659722374,9.24404014601887,8.42966791894139,8.98641781547169,8.90549269219583,8.87374121272039,9.17335895076451,9.54064921009168,8.6715701762838,9.36150724657359,8.87033599977148,9.0265724078603,9.20843373750967,8.57676437075089
RHOA,7.92888938223478,10.5809764823474,10.3104602273554,9.55687787353153,9.42611923797202,8.83261280142305,9.75008934569979,10.9100982733244,9.71973873181935,9.67288392786545,9.11254733713213,10.3605731173954,10.1935625720625,10.5162569930189,9.96696383698302,9.91954244923069,9.86354656132886,9.91969673722796,9.9876138434607,10.1388747383952,10.0953400482532,9.78513270581057,7.92208315813083,9.36154923261835,8.32303033835788,8.70877650151384,9.26589285778208,9.32196000896275,10.0210325563666,10.0159902639682,9.66192894509262,9.83792185618753,8.22369328763489,8.15827446324219,8.61113455328245,8.09467398581188,7.92645808108868,8.0537967128911,8.90099427676389,8.38187702936229,11.4931402164301,9.7748831044486,11.2760772011721,11.0006476499658,10.0457125109434,9.71486698632818,9.27062408593866,10.3481874381634,10.0092685342722,8.43280810375185,9.13256985938498,9.84310646047729,8.45485393062146,8.35991386194799,7.94632248004055,8.78257393074724,9.04869962998963,10.1486518158526,8.42689365927054,9.8643227245856,8.33354387516891,8.90779151427693,8.59570388410866,7.73045067680316,7.99134747046087,8.23812209653634,8.23936007455644,8.05488071684196,8.15678440824189,7.76437591301588,7.44184235881009,7.88520567946872,7.62802003132948,8.08582526639228,7.52327965856607
ETFB,,9.09430992392694,8.8169198176376,8.11524769393345,8.48289162034496,8.06508411054066,8.64531557279597,9.60665963454562,8.38432237611858,8.35234614543237,7.70722121397836,8.94889021533559,8.56143878129483,8.4789619108798,8.27852038127662,8.982398105712,8.53346576514078,9.02628432743007,8.67542604973544,8.75989703394065,9.01318321598499,9.04785909476857,,8.5624951064184,7.46702057317465,8.39877191232338,8.91615740519631,8.60704746222375,9.53855573408743,8.3617581854618,6.2108032106347,6.61101165373411,,,,6.01329933088635,,6.94708662939442,6.99789030498065,6.76904318497925,9.28582278259138,8.81553476644664,8.80655989076097,6.52578110757974,8.86289820474711,8.75401062766384,7.74153281181285,7.47296683974877,8.70966054231403,6.96348411576599,7.10271492582914,8.7367965815108,6.86120572893865,7.88093545371256,7.22382323662818,6.62108721882309,7.41350684943352,9.09056096912308,7.83681716143734,9.0245828009172,6.79810650505325,8.13357731160274,7.23813970014465,6.72533599283885,,6.62330969893366,,,,,,,6.20838778849783,,6.35812580350667
SNED1,8.09872222777429,7.74495719564985,7.83307575820217,7.86015238867403,8.0231078394902,8.35500202477871,7.98653112574064,7.15143665813273,7.74538041117162,,7.2929995785676,7.35137649883853,7.28874451710659,8.107535058811,7.89007558685706,7.70236815431625,8.13432388660111,8.00954023646556,7.81464012948826,7.36430124755015,7.71823776205164,7.81891639731479,7.38232683125002,7.83665724681114,7.98448376310536,7.84038136813374,8.1271631423106,7.62136077571378,8.16586043957423,7.75599153198353,7.50825162747708,7.54031203848623,7.83356564650644,8.03149923244961,8.22612443684534,8.02253181656066,7.91101141713034,7.36426049695047,7.29721768190017,,7.68713595257561,8.56932246397051,7.68665373532319,8.63021216166364,8.29076310310507,8.64898690645045,,7.75320886684672,8.103465060585,7.86070399064955,7.84611068059338,8.18292939698578,7.50847807469609,7.75215090946786,8.42079297270312,7.98389712988464,7.82589094758375,7.04008488910051,8.44304223873283,7.96931055941755,8.47215837538942,8.23334779902956,7.89129952724221,8.53960338899372,8.11114238369156,8.60061000022045,7.8652069993957,8.13261653149253,7.98053614610004,7.99727354865885,7.83623850217628,8.40872444756137,8.34370443302668,8.39747028092694,8.1372630982693
LAT,6.61876244483616,8.86816704325529,10.6065243167954,8.96048549519584,9.49785035691126,8.21757773774925,8.85840146226925,9.59464589966939,9.98780598632699,8.95392964159681,8.87460304402673,9.69309811118389,9.8488949420276,8.81461323994037,9.97453176181686,9.98711982637254,9.76520850355332,9.97911152489733,9.92703236434892,9.94280115813507,9.32110542338362,10.0023556009969,7.87415345766033,9.68398219297817,8.56537135026765,9.48486405652928,10.4950329888051,9.60454298991811,9.13070702625424,9.88194552760011,7.1879512143943,,7.91443446768846,7.05851003674239,7.79458743961052,6.24885833898938,7.50267665333316,,8.02804712164423,7.71227539280084,9.6215400645974,9.81372584041417,9.07626096378422,7.75664106960519,9.08715222621415,10.5742748070675,8.72437551017091,8.25635393617251,10.5455477124312,7.6769600771842,8.80739945774051,10.544596612436,7.19993042697918,8.96705638611538,7.21070046582932,7.1486727571911,8.59457987392114,9.53093828762121,8.98386088328066,9.97440561196532,8.05405991329191,,8.13243963589531,8.06644020564504,7.5585956395978,7.35438217711854,,6.38767343253659,,6.97089346290708,,7.26137405472753,,,7.4158670618957
CAPN2,8.21421556996599,8.29822905615408,9.19604553832481,8.11949760297628,9.01466484875209,8.38538529110983,8.94427153385296,8.09061400945525,9.01006960542295,8.19046254716024,8.18228793966153,8.56738515238073,8.04248017002017,8.74208680419979,8.79506969192123,8.46263477985942,8.50532574117122,8.19926932619822,8.91773637348418,7.92280635110357,8.08458467808344,8.46142659666376,8.54524204649371,8.7306562427827,8.58419437408522,8.11249796868048,8.17395205704653,8.05317351466135,8.78254309349432,8.92776518251069,8.93898362962347,8.6329870870995,7.93095980949504,7.72202127311305,7.9417246729826,7.8781196128834,7.53303580658215,7.88682368261945,7.82302746230922,,8.46996903345443,8.36611310286541,8.39098812124047,8.43320246321895,8.56313800148238,9.07441298481663,8.15148539329399,9.12012028379819,8.45534454173375,8.42375900212338,7.79798441164257,8.41921883467002,8.04925969750321,7.81035044855403,7.93340453030144,7.87253474439146,7.94826724905639,8.31103816968082,7.79439133478233,9.03543695003571,8.42063214025659,7.7162851040968,8.32441218373105,8.08067070322953,7.73575199074961,8.15790008805394,7.43705731126511,7.92181735813697,8.0369376332875,7.43929823975382,8.12920661326714,8.27925569829845,8.37446055136188,7.36330361997406,7.81336096311028
CHST3,8.30231234410787,7.34447496650071,,,7.40378063100929,7.77444817152801,7.5368125967982,7.16479808494529,,7.31829292108877,7.30320537498556,7.6418731656195,7.06760878842744,7.69189091633664,7.65785213651555,6.32301293175006,7.56746940430994,,7.73122810497238,7.09607994469989,,7.28481244744265,7.6397511126724,7.46645930459504,7.76856100083189,7.61651281409641,,7.66560537900637,7.62010804415874,7.34400149742138,7.45099557760008,7.02667625329031,8.27305487391288,7.8722113389405,7.41518571813925,7.32659344352618,6.89071704773696,7.05702502765968,,,7.26640835737487,7.59507127766289,6.87365561838883,7.4366918357559,7.40143139946293,7.43780978559194,,7.17464630296386,,,7.95592262647493,7.34576204109509,7.25335507025034,7.88115191130015,8.07760409115631,7.9845839977783,8.16660342647911,7.52854610890005,8.07018282908442,7.83486133989693,8.31409356941115,7.66665384738723,7.42488374939966,8.30335733359876,7.95172871922372,,,7.07240299472287,7.05099580616928,7.64290033443434,8.03905021006559,7.84622833901426,8.22157983573566,8.38800105279784,8.45620072575012
CTSF,8.20885786733439,7.27264104552568,7.86578684233255,8.11753040319499,7.68346496872533,7.99138974418548,8.33280989700846,7.45785427684405,7.92331282071132,,7.53012947743966,7.76472766575197,8.05806738779597,8.35066781286498,7.87049064088089,7.63972645535121,7.73498304598076,8.17378912830327,7.76261947462701,7.8174467825416,8.45239697849566,7.7415855527296,8.47231422214175,7.37815295309432,7.98568887682164,7.87026969453992,7.94547473167024,7.12560983072174,7.67329821213436,7.96179723296987,8.17516017002386,7.54249570739977,8.23484523809966,7.83257356844188,8.4062477687046,8.67961595867832,8.58105206114588,7.61795688634832,8.0901921220271,7.08831168555852,7.78676131471775,8.26194702623673,8.08096819071348,8.63296537085088,7.98599698158991,8.20695592051794,7.48454278074558,7.95895183798488,7.89746834943403,7.07233880005331,8.36084803069818,8.04238788717911,,7.96050757680502,8.61066602440607,8.87215382704752,8.97131727908864,7.57638927892634,8.34254323721316,7.86566890227195,8.61460985775745,7.97894514226475,7.83299615002434,8.4823352155618,8.48774380413496,8.67466709966441,8.24976557664425,8.19823748839428,7.74850626870929,8.08156650366126,8.46418711269609,8.02891836516875,7.96451179740752,8.87124184467322,7.94940445314614
MPIG6B,8.99941289591107,11.7431466676818,11.9127576665402,11.338428754576,11.0446660633753,10.5290721864505,12.0756683503886,12.1987375958399,12.2612802551628,10.3949346343941,10.9822207054067,12.2089141472362,12.6535075781196,12.6017817180384,11.9967050145303,12.926221552156,12.3487891486361,12.863971257406,12.51059891785,12.0186457882077,12.140401408445,12.2032182236092,9.42015103823585,12.3651363084795,11.5503584445365,12.1831344018822,12.5559967279268,11.3422350508312,11.4372020506776,12.2828455199581,10.0768283550046,10.2115835139034,10.2264659412353,8.91748609944377,9.66504536460085,9.16356790680728,9.73772917214012,9.14483439634766,10.2589191828014,9.22969557825973,12.2695318793495,12.3249123319537,12.3926253065897,8.54350420767878,11.919050915659,12.4362428018138,10.9457366484434,10.744044491725,12.7101305276242,9.71237226012534,10.4820797489498,12.2577728762716,9.22207985178289,11.5943767616221,9.92225332662264,9.16358889741296,11.0446375896154,12.0384501716215,11.4795721412147,12.782573541352,10.4366071490036,10.1736047724232,10.6496148940631,10.001939170024,9.47932230043651,10.0417282870853,7.54488312504444,8.38834162717817,9.65679839265279,8.64957807214846,7.83754035790221,9.75293432660922,8.65709566811723,8.34150292157944,9.82067177389905
RANBP1,8.61864122405526,9.46973296441235,9.74130137321909,8.61251239273358,9.68243656086083,9.16456900125344,9.44120782895201,10.1877509217268,9.21673826880501,8.75470195332489,8.58351149464078,9.42583042544751,9.47244294438311,10.0638644142111,9.04112497371216,9.01722699814911,10.42944680466,9.32907630494639,9.36094993049692,9.17436620935658,9.26282681990835,9.50788866341109,8.34617924363056,8.94413807089538,7.22625381545248,8.05988748048981,8.91613096591233,8.69548591166696,9.0454599273869,9.34462075988987,9.60779458574526,9.17382140369904,7.42306314851167,,8.58271121992655,6.70965929575072,7.5524816836279,,,,10.1077342481093,9.41846359012177,9.85234596263628,10.2717434796274,8.92756628635356,9.24919938773116,8.75754705416386,9.87472899576466,9.40950168710828,8.00335956226044,8.64977827027378,9.46398817148465,,8.64550384295648,8.07086972752363,8.8409829406268,8.60214636003237,9.62205041004897,8.5146955040228,9.5115524857795,8.76611454586588,9.10881828823486,7.85971945777697,8.02482608560184,7.3375662466446,7.90028766777247,7.17318113014298,8.34197970640953,8.23601848790449,,,7.83429149054931,,8.09857637995577,7.76916545573956
TICAM2,,8.52841936774838,9.3331007247185,8.57916320907781,8.62402100511841,7.89518611755426,8.98759201969807,9.00520783440281,9.21599337107877,8.00433409622224,8.4312648687861,8.97171117289865,9.21255830514774,9.54566832563162,9.08341406400082,9.79793415639996,9.04218066949677,9.24037162472948,9.61669551469987,8.70027578059789,9.14451467264686,9.22643249033776,7.69537829922529,9.03583747296814,8.56160855992069,8.83639494235856,9.29454788005971,8.40836393309283,8.90657456248481,9.09096987417635,7.96704652281487,8.32265432489783,7.64666486505237,,,7.58058402134212,7.72841133717058,,7.524757316241,,8.78267642215519,9.21911450767152,9.20229290208952,,8.91395384178544,9.64371199078347,8.29963113316944,8.20123976609042,9.48859660269039,8.19949761329673,8.41155234282425,9.70447265946839,,8.56992308010097,7.61595451600741,7.65326601540629,8.30047556834903,9.32572631661053,8.59448969873696,9.71118345957504,7.95409484698898,9.72768904759926,8.31464577814548,7.80542805899404,7.81145871099722,7.19505351036871,,,,,,7.52731055491339,7.67007033489941,,7.85399535977276
PPP1R12A,6.93629084851283,8.92978657578067,9.72873179753926,8.53338133725919,9.44724780482578,8.4399492830189,9.09192746705942,9.18183013202312,9.25162829535452,9.11823609074451,8.28308846200452,9.08081701614955,8.79925657369987,9.28700814336296,9.3043431584501,9.54224974080727,9.03562618355947,9.21028293139507,9.15642873965146,9.20807735401332,9.12995153789067,8.94623871600207,7.16931708128759,8.93913813763008,8.29044513513557,8.70587199428496,9.31340375157668,9.16437185702634,9.14996923166229,9.54227113305653,8.34270851498006,8.43043321992886,7.44606061895948,7.75013531019937,7.65450070353377,,,7.56954393876484,7.89411466515313,8.08793788130762,9.35514986771121,8.95522247066931,9.12019074134047,8.53872102601495,8.81486929796984,9.6695657348983,8.27850629184101,9.19770296900291,9.3375734007586,7.55025224732021,7.5205632023173,9.31436591469673,8.14434885156408,8.21406225135769,7.26504999523378,7.07378648227645,7.65338184089886,8.85830240619276,8.27068132779685,9.18097094045779,7.69550201735667,7.31995225905383,8.13664811371145,7.10986287510866,7.0076270832135,7.87965302166071,,7.51012614352353,6.85438022306117,6.04000561325867,6.26830909270589,7.35756818620271,6.88697791755705,,7.24989144547786
C1QB,9.62373931305506,9.46363089781315,10.0014403148196,9.65947894344032,9.5494526674406,10.5554788214168,9.74503141844084,9.5615083803308,9.83659968528359,9.02651062543263,10.3284839717241,9.90915178859255,10.4848349049519,10.6552747051738,9.92800444958772,11.0486893192189,10.1821047481766,10.4225611274433,10.1618072319492,10.0280746651699,9.76981510420035,10.3342927483431,9.99909286166807,10.2696443197723,10.0730572635483,10.4397153560943,10.2708729125902,9.41057092271931,10.380101026447,11.1070721516805,10.370682714684,10.014228577002,9.11044131121526,9.07362316798095,9.15878758597843,9.41313797526971,10.036579522817,9.3968146750558,9.07649530884697,8.74788185015468,9.2363030923381,10.0262728554232,10.5846320415962,12.2920733308606,9.84287585492739,9.80711005629034,9.76335873291248,9.78141568455276,10.5458584785601,9.1989059313961,10.0860103612755,10.6308368555108,9.42373979375862,10.6025912391259,9.78519576612064,10.1639541716823,9.44410040197095,10.3895270246671,10.3797292608275,10.571229627682,10.3261707937779,10.334592554576,10.272801822376,10.1500794635446,9.4614891558468,9.58419765252355,9.19605029474391,9.92044945782,8.96881882150466,10.0393548115623,9.17739780434526,9.52414017035695,9.710928203327,10.1565923097357,9.892787949192
VPS29,,9.00636888363981,9.3223812554138,8.87961350393171,8.66255871818688,8.18216496453734,9.3715393193893,9.44391336042206,9.26483331398894,8.05009208705316,8.42704592094707,9.23268099614629,9.54284472601935,9.52832273343961,9.16566027479753,9.64983266335765,9.51098473300357,9.39972635079805,9.43888300897481,8.87482853450042,9.35589385637414,9.32476690358163,7.42026197007653,9.01729313273672,7.78500279949256,8.56960534417848,9.20697040734703,8.50659756921144,9.0659997084797,9.21171233570793,8.9363272969929,8.18577920173862,7.59225995964199,6.3655964175749,7.21898515256504,6.73603685037648,,,8.02954601705701,,9.3715892208567,8.77376502915366,9.14229506345637,8.74344958431545,8.96509815134994,9.05735379677766,8.72911089860139,8.87507575624892,9.12488095425969,6.92444601434919,8.15500491714056,9.05405369703848,,8.57549483039122,7.01446067400201,,8.24674295823612,9.78402622067621,8.12815072218219,9.24455768424459,7.8600609903118,6.76456138779431,8.25080466200116,7.21625664443498,7.27075648674324,7.14008923988454,,6.09043276159276,6.83433428831968,6.71060452361618,,7.41591261718672,,,7.17270981946867
