Genes,Sample 2,Sample 3,Sample 4,Sample 5,Sample 60,Sample 6,Sample 7,Sample 8,Sample 9,Sample 62,Sample 10,Sample 11,Sample 21,Sample 12,Sample 13,Sample 63,Sample 14,Sample 15,Sample 23,Sample 16,Sample 17,Sample 18,Sample 19,Sample 26,Sample 20,Sample 22,Sample 24,Sample 25,Sample 30,Sample 53,Sample 32,Sample 34,Sample 41,Sample 43,Sample 91,Sample 45,Sample 70,Sample 47,Sample 92,Sample 48,Sample 49,Sample 93,Sample 54,Sample 55,Sample 94,Sample 74,Sample 96,Sample 75,Sample 85,Sample 86,Sample 88,Sample 89,Sample 72,Sample 82
DBN1,10.3323502067516,10.6665197436515,9.52702087796366,10.4628532002656,9.88815229662399,10.3387304873302,10.5049796490019,10.6026117954693,9.96172584535026,9.81334659384872,10.4062055589817,10.4435930613184,10.2312401585808,10.3171105432699,11.0353397078181,10.4178151737107,10.7872076490698,10.6219584077564,10.6743376973546,10.4905451533643,10.3482965493618,10.5051712691158,9.6323538258227,9.99723367356821,10.672292946761,10.0047863622137,10.4815520073348,10.7130954816702,8.53245300195063,8.68872508716347,9.04281097300552,8.64299276855958,9.10621471770769,10.9409875493272,10.5944435937558,9.88222890601421,7.74376705595465,9.81214062063719,11.0665047041367,9.73182418186677,9.50091369438631,11.1654491434134,8.97521137562687,9.10831895013277,10.8572793120558,9.62392713636706,9.52457517028062,10.3552323356495,9.61685430915076,11.0697392098378,9.10967064414428,9.57317687911075,9.32624781839428,8.59551922273176
PFN1,13.2765379461108,11.1096000488565,11.9949591731245,11.0598585533458,10.5349631377953,12.5564096822999,14.1906984666697,11.0006685007528,10.2884450588755,10.7760136503827,12.9561792724768,12.298166561786,10.9827729152082,9.91875861878962,11.2117443665228,11.448501458039,11.9655039667456,11.6650760358838,12.3250565015396,11.53987648176,11.6078909294542,10.5031365376095,8.61431536553795,9.77188024037997,10.4585345366224,10.4933255157383,11.3188691783593,11.6667986121764,10.3227530680497,10.4311624227652,9.84543897539981,10.5950016999092,10.3309481599502,14.4410185475144,10.5663440653193,11.8917602639239,12.9431699418821,12.153005983502,10.3208379859785,11.4678299666248,10.770204843335,10.7367344268779,9.8271580974944,10.9238474449787,10.2313282529207,8.59783616349358,10.5092304359767,12.6948633895094,9.27714688975467,10.3252113875635,9.13928558137862,10.6601803544989,8.92957933428798,8.22916581010053
TWF2,9.27927022203672,9.37509977293658,8.53183293061371,9.28089964903879,8.75830296700235,9.46268615871562,10.1829722665272,8.99874688601042,8.29885285399153,8.74387829119231,9.68142736054742,9.41787263286082,8.62612155095674,8.49590749624269,9.23560865855489,9.04137397306865,9.49642924393597,9.04723107131466,9.4600287748715,8.8588579759186,8.98375462628344,8.26535237565884,7.73467086376286,8.26852422598435,8.53057440366536,8.28424260359732,8.58076289623752,8.890812788806,8.21995085043177,,8.93600266527817,8.33148451011036,8.21195525147776,10.4843817732982,8.09330739633484,8.85089552676735,8.48827882127468,9.34325283422259,8.21530787947667,9.16556887662104,8.0994739036247,8.70830812635701,7.98792210418875,8.93238654096803,8.31484092464664,,8.54483183633661,9.79029474571053,8.07952560315326,8.3407099977039,7.40062619477934,8.7090984929046,7.91155884869623,
STK24,9.65496864290413,10.8446171594807,8.81008046149011,10.6876386310649,9.26510827353188,10.2306015282591,9.9511605550805,10.4280567208756,8.98192672107648,9.17422333868183,9.85885125403555,9.92255856047298,9.80056151032771,10.3812858606962,10.3000353388322,10.0482811738333,10.2406834038311,10.246814754173,9.54231613993159,9.79490845373849,9.72412591138089,9.9633268991859,9.02028952856742,8.54603242915278,9.89640084049385,9.46445002837092,9.54146324172643,10.1013028575366,8.57759653730072,8.28874344721624,8.42393990339539,7.74981361331979,7.97377442897586,9.52791794527872,10.199068328505,8.95695288957578,7.66101072443373,9.54287069471778,10.2029112065948,9.00644583916629,9.55809061517777,10.1315705896992,8.00095702581677,8.51748218789649,10.065040064974,9.46977822175856,8.57378951679295,9.67587352686401,9.28990439124733,9.50501485628006,8.71290278894201,9.02633662694152,8.75850086351572,8.81912993189983
CLIC4,9.22871814427575,7.25067588226567,8.16154211612081,7.69471034458894,7.2362519221798,8.24663475428725,9.68250604193566,7.5553889721783,7.4758804654451,7.17234791738159,8.92959404584892,8.49715065518932,7.86855326829572,,7.27948734936813,7.96692355495319,8.19793399091565,7.927979569149,8.34015811255396,8.24730532886538,8.00130957631243,7.57305032908384,6.8672533224544,7.10726713871759,6.88368219495232,7.86019728284635,8.41381354618455,8.22530820231784,,7.16414487700886,,6.91465388008476,7.11051975624078,9.97020525567408,7.00133592119947,9.180426369476,8.37282390478695,8.1461273312542,,8.05800865320732,8.05031905277975,7.21495277872438,,7.95492888665825,7.48154901600006,,7.32267501202958,8.37459569442761,,7.46313013581159,7.32798207938404,,7.05988846255264,
LIMS1,12.0948636187892,12.0301926065804,11.1780829338456,10.8859202105428,10.4721833694949,11.2176149581911,12.7398962189543,11.476559662369,10.5316242993315,10.5444947319221,11.8795353030179,11.8901561355865,11.4187264275547,10.9914290096141,11.6141421864015,11.4903616632853,11.7017923249608,11.5116960171628,11.9710031855261,11.7415125514288,11.5952841011996,11.3699271629446,9.55783322519188,10.5085222481475,11.3629171061058,11.0266847228634,11.0350613096784,11.1752962533869,9.26100185652587,9.2591993897542,9.82652978726232,9.74490336888332,10.2231078478874,12.7412128194372,11.2128053043568,12.0158722322632,9.17250011442098,11.6648482781133,11.6901570958655,10.668267827431,10.7703399140959,11.7095814365034,9.96872031091159,10.5798354648929,11.6907251691897,9.39940616641112,10.5705049124925,11.7529497540799,10.1445321498277,11.2319898280322,9.65809744498714,10.2456479830813,9.89687505426192,9.37309956165031
GLRX,7.55796817112458,8.07884517499131,7.67269652096618,8.57920610209241,8.8852898337198,8.45760528166948,9.05197276521517,7.8772557233063,7.18080199587375,7.05164256761135,7.77900269917409,7.63442120930336,8.51486612986625,8.65099745373072,7.41285731066979,8.44149290539022,7.42844483626363,7.93670707793603,7.16701610037538,,8.50359794144135,6.56505630842042,6.75119330341938,6.74806634389346,7.23991414028507,7.41688185984546,8.04227720847991,8.47223021553191,9.40377424940728,9.09517805440462,8.06762880078794,7.10847791793576,7.01642836119333,8.25534261463083,7.77241952651667,8.85215258057511,10.7291083614608,8.14340856935687,7.41304750114793,7.63730541993116,8.96731860729377,7.43553707342014,7.95815665215319,8.1910875005222,8.25540008567988,7.42860687429216,7.48969262064567,8.41349669294789,7.35048654163115,8.42887460278376,7.96925993753086,8.22214922142419,7.10413237222038,6.95210990209357
MYH9,12.3816427118839,12.5522879324997,11.4376392064358,11.8974243923923,11.3948149715071,12.0553535202792,12.5947181965403,12.325431735306,11.6637775053327,11.7420816280596,12.6485183817795,12.5341806301978,12.5077895977411,12.2021613984033,13.2796052896274,12.42639390309,13.157964480859,12.454770875464,12.5449469433353,12.3379557955805,12.4604982151318,12.4059306894234,11.3865855150324,12.2153534048583,12.6130562517453,11.749729595424,11.8440378134449,12.7793889295784,9.98600139891574,9.6405673008068,10.7003466178233,9.78294797781511,10.6642877396974,12.6648024720306,12.3304584504265,12.4294149469122,9.22286336690217,11.9033881123896,12.4129406226907,11.2639801124271,11.5196903675541,12.6884506835529,10.3859102323862,10.8383332586478,12.2477072048928,11.5756401332226,10.8026596204994,12.1437551560883,11.5161938484641,12.8228714880987,10.5034678098551,11.0509046111249,10.9405172545689,9.79969825094025
VCP,10.5348443137848,12.3149374688445,10.0421089998163,11.5987227293727,10.7666393870476,11.472208758885,11.043637762276,11.6689988117624,10.7910906362037,10.3850792150924,10.5135407435907,10.9094811889852,11.2337674421474,10.8251962265342,11.577383445299,11.8415966748011,11.2554131843177,11.5853658441584,10.7931439912157,11.0665375476467,10.0391101786884,11.1512889281475,9.65737119451935,10.2318665910887,10.9667066657565,10.8796108916394,10.9716328528171,11.5213900139782,8.96627080930863,9.02976385922733,9.37555565203014,8.93607359501654,9.08242721754089,10.7606026575667,11.178685114559,10.7718902397968,11.3093477793828,10.4233368716977,11.8586807835849,9.91513545337968,11.665735410709,11.3779806715359,9.26349705865334,9.1525273771992,10.8278494412904,10.6788234896641,9.52248405601149,10.6116702023643,10.6108366554927,11.2955113360906,10.1836486310306,10.1648472049317,9.91024757009965,10.1052715355292
CFL1,11.7817851877621,10.9031428013906,10.9612324105193,10.9577275204685,9.86837418626736,11.3671658387453,12.5934207893812,10.1617441041554,10.5829100867789,9.74116748889395,11.5645359777604,11.0700537302055,11.3887663431132,10.4673253952327,10.4396302592759,10.9393066102223,10.7240839400682,10.8126698420768,11.4205590593652,11.1381034334861,11.1218571342206,10.2732802385079,8.8115444793504,9.52859013329352,10.2485324226828,10.4715942466532,11.2227460218423,11.3053981128868,10.8061668681486,10.0960945756027,9.21522698055306,9.95482039809738,9.42293994509242,12.880132486235,10.0025552419558,12.0955785364432,11.6587810790589,10.758531941411,9.79262333987145,10.6601606172313,10.721083314732,10.747567339244,9.04596280311902,9.9896592087637,10.0160648406512,8.44908482977701,9.69319769283106,11.6424087907921,9.15331580808142,10.6231526789421,9.00742129324522,10.0652516194301,9.12474889620046,8.07611307806521
DSTN,10.2949957306954,9.17639605683854,9.23942528943266,9.17322425257423,8.67997865987096,9.3135790461538,10.3519130302105,9.0512393630635,9.23053020807634,8.39139561182093,10.1316693137213,9.59529953401171,9.90228258217744,9.20756704730506,9.02952093305278,9.59024132148492,9.07219802276204,8.77775925650476,9.62177539930438,9.46069979921348,9.11969169757215,8.67700950490586,7.37050832751459,8.26981703005281,8.85698978292121,8.99560411234291,9.26757059141357,9.39312111811016,8.08743224302994,8.44801455340183,7.81457303719513,8.35623845877897,8.2525501091597,11.1215202461847,8.9897310498341,10.9086193641694,9.0258995389244,9.41096985080093,8.84527525784621,8.41290109678989,9.48689762926399,8.79434042319595,8.24626351606065,8.58299376447447,8.8471319368655,7.83197991619878,8.26821404671804,9.65959876439637,,9.07809181165144,8.17043556335879,9.19123752690221,7.73812024919993,
ANXA3,8.362906430327,7.73668662622797,7.63874729078005,7.88482103816369,7.35457825573093,8.7265380207731,9.44676490107684,7.40438206923314,,8.09044615603596,7.95726112736108,7.95561016723665,8.14818777596338,7.29285935734889,7.33460516364757,7.8486198414272,7.89368880673853,7.58267286851302,7.96172083763642,7.46978615225346,8.36506006589995,,7.55139325687526,6.39004236261373,,5.89077710438918,7.79878808287513,8.01435780846423,9.14599318384804,8.88437543274331,,7.96339744886238,7.43677847183035,9.42392574597772,7.50750426605919,7.89573308599537,12.4909078990433,8.24619801173187,7.4802109320358,7.62013913786942,8.11384692492463,7.79763375701412,,7.35051864455349,7.30193691713124,,7.80047067977101,8.85141391883953,,8.20100203206975,7.21777584501215,8.39125930222495,,
CA1,8.4021259392222,8.0802716125855,,8.64992100685486,9.48466404382899,9.13589545644243,8.26674159902495,8.24719162545779,8.40204672981871,8.08857945937149,8.24474785421449,7.51645274019122,10.1722158332772,7.85553235289478,8.10870626043331,10.1397628565015,8.90521169131362,8.71393679100638,7.70135453377949,8.10954262790121,8.85336239068622,7.8458780543996,8.03655701225285,7.12814672102963,8.05477925589718,7.99253663586669,8.72716606948966,8.53546309523922,8.52376542556293,10.4507209462081,8.742180735998,8.19619058431145,7.18817086638205,7.87249293783586,6.81498052695036,10.5348637205619,14.5600340894424,8.60735472848599,8.34929064661966,7.91277619979529,12.326056918585,7.73819680093682,,8.36468378255841,9.00180540075688,9.15645349404498,8.52660396620268,9.06588571851544,7.40593523439795,8.01421720367178,8.67097722998786,10.1537211834917,,7.18807016499878
ATP6V1G1,9.69103685200901,9.19394300133481,8.42225153409013,9.13436817789322,8.58573130190137,9.53700603545883,10.2296089536728,8.70961326820027,8.66432313591392,8.50471104608787,9.60590373943509,9.26664762779322,9.0179012523268,8.11548076012095,8.77532040571541,9.04886643918825,9.08311411081053,9.24804019298146,9.64463047434764,9.00566924576819,8.80460952860198,8.27680569528706,7.00870494342632,7.35900940926339,8.26382474343504,8.61091851550851,8.83824703625642,8.73470188305565,7.5233936936767,8.09165666351332,7.4100238027904,7.58744123781773,8.31690241519047,10.360200183986,7.63734591717534,9.80982444034158,7.51573464249344,9.07311488599953,8.0460953619252,7.86868294822062,8.75561392034864,8.64069911550073,7.95359791997566,7.89778904517063,7.95330543550821,7.13626133195779,8.0187972037604,9.36459886119733,6.62684097355888,8.83798928056252,6.55765047096128,8.32292118219409,7.60103879099909,7.40587248099857
KRT6A,8.2228594876619,9.84732817635906,8.89726148277781,8.82505259855991,10.6495791064619,9.0616586361122,8.45653020354303,10.3026512544892,9.49467606429396,9.49386690296825,8.55745523766614,8.59428090799898,9.42251826455862,11.2818538148647,9.24987534950996,9.95529147076477,7.69721327537898,9.93857670993409,8.58854181284348,9.3463123449452,7.84191780383198,8.41373598928219,9.88798312411975,9.36325771123419,7.99314379622421,9.51370362542476,9.75355516087671,11.0620313568815,12.4158752695312,10.9933605224911,11.5663560199509,8.020773292224,11.2302709642014,8.22603172308043,9.82468177293577,7.92124425543596,10.5307924171515,9.17389211705409,8.99309932322279,8.82795347615957,11.3047039386801,10.2591910018781,9.6270762994096,11.7823744892949,9.8758856707012,10.6819643560481,9.58041770015282,10.0400789428219,9.14403718253583,8.74981078283808,9.44809804769864,8.73173674985846,8.11747898766482,9.48075364417925
RAB14,10.6080452978505,10.3078016455843,10.0568320174095,10.1946702994703,9.86883562186857,10.74939636872,11.532665224524,10.3476099502034,9.64018890406595,9.63521274126169,10.6353861403981,10.9068551222929,10.3199743118771,9.84239710436151,10.7045905178836,10.4137862538248,10.7883503851296,10.8266554318319,10.8946923368465,10.4600942108832,10.6935986989275,10.1525247914738,9.90469619161553,10.1375947870452,10.6635522306611,10.0526674134576,10.5280747948798,10.3859332905868,8.86739166700028,8.67920700702897,9.05302281762032,8.66837770714061,9.24342728438788,11.6057658212611,10.4722337833245,10.5221052092273,9.18613216437898,10.3649599576576,10.4518878583606,9.9264444890479,9.39870874814335,10.7565633724308,8.70431505522965,9.47351272491315,10.571798015821,9.60529995342747,9.74966136080157,10.9794558571803,9.69579917345846,10.3624162974191,9.15715948577689,9.65829540967781,9.29974500658878,8.72904758957649
EEF1D,10.2011559192012,11.7347992033287,9.54933825996815,11.4495062146787,9.89433295325375,10.6107405386345,10.8250711118948,11.1095913227039,10.7432809115041,9.96471821551892,10.5242510705577,10.6094221425946,11.0557483660609,11.4392035655116,11.0771800465827,10.6985962593913,10.4559262007792,11.431420563208,10.6246491850791,10.7519548677158,10.6709175738885,10.7321409024487,9.74667738585114,9.90420792158061,10.6234027604711,10.8686784594189,11.4845529793213,10.626719785985,9.54922717804413,9.69162978699929,9.21034542509191,8.73763846278698,9.3158214692286,10.7220011591762,11.144649561246,10.4010983150517,10.5078356382048,10.3958657465203,11.4435780042554,9.39376864682585,10.8294977604841,11.4011240131148,9.11842362754116,9.18114258611388,11.1074696962351,10.1791631041951,9.14959405034826,10.9286485726805,9.87603820102027,11.6050683929765,9.43620913460366,9.2729964449607,9.23726107081187,9.39568542222622
PIP4K2A,10.8703753319517,11.9773553312881,10.2948612740043,11.9556151854037,10.362507612385,11.3891814555019,11.4418567065349,11.4150279078698,11.4239688208368,10.3339265768334,11.1696100297497,11.3318168140417,11.2763712695523,11.6652961344045,11.2340466649923,11.7282582236467,10.9001653039918,11.2348261815056,10.9460114610717,11.2028073327327,10.8003045255756,11.2288372482823,9.66281877364748,9.84893514564085,10.9056981421284,11.001081998031,10.9030009945006,11.8950346771085,9.41227637579354,9.18796345204206,9.22021692302529,9.30530681903636,9.40681593099249,10.7740725953531,11.0767091604101,10.2480095658433,9.35866209484018,10.6027496495777,11.4372973887907,9.81381599022729,11.0475751752207,10.94004751934,9.03206491397928,9.55482243213196,11.1951434929362,10.6065256461943,9.6419996118173,10.8190179740562,10.0701609733607,11.2206202654915,9.82150716018438,9.96806460013268,9.70823185310167,9.90521947920538
FABP5,8.36576798610369,8.66965631358917,8.66089299909191,8.28681956827894,9.09838454836332,7.72609851613839,8.87029977057977,8.8979020742725,8.83726938272964,8.72048848233487,7.85443597736934,8.16813201789478,7.88258621619947,8.7670849859919,7.54014904279035,8.31289208541469,8.46080438772348,8.66183482374301,8.39565596203878,8.32117875338503,8.2291661071041,8.24383140591511,8.04871708772827,8.3965964513406,8.61193151142069,8.95705331670418,8.68885924111881,8.42614643125099,9.34673848771724,9.06188362575686,9.33294882188299,8.11941052299017,8.46824999043686,8.41184761355266,8.50672569560202,7.124334507432,8.77947506079396,7.70864670208223,8.08945650196425,8.71866096460579,9.27255905043619,8.86766125804932,8.99184298007995,9.25763221801717,8.69199406811906,8.96030319198249,8.24299133024677,10.0326898002229,7.77006195536036,7.90054109416336,8.377483780209,7.33578944433784,8.02576826802624,8.94997117936566
MAPRE2,10.4037869962729,12.2501686586232,10.2775966255775,11.6098120474483,10.1182620908013,11.4002724124725,11.1254071327641,11.4988293851685,10.5706198055049,9.96223213695684,10.8201476644231,11.5456430538735,10.9226116311266,11.6043700858812,11.2686948188549,11.2874979074219,11.2203058429053,11.2793176172169,10.5945220710413,11.0630173635886,10.8471346229834,10.9164735064866,9.9032925860184,9.75927396401561,11.2316477433215,10.9952665588257,10.822896090813,11.1478193370452,8.91238425428848,8.70077871164635,9.12710305552206,8.64383128934148,9.14941261168447,10.0177566864796,11.1020302785648,10.2295584345303,8.3705056243177,10.571512309715,11.4644618778041,9.47600721663637,10.5145451138474,11.0697420724361,8.70337557985647,8.97693492297802,10.9526938320641,10.0116942441403,9.33149566798277,10.4881982977175,9.9823613915148,10.8401608509801,9.48821911634531,9.73095188763806,9.62211955364898,9.75648104676305
